"구분별(1)",구분별(2),2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"구분별(1)",구분별(2),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%)
"학력2",대학(원)생,859.0,58.4,41.6,730.0,90.4,9.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"학력2",초졸이하,1503.0,0.9,99.1,1226.0,1.0,99.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"학력2",중졸,856.0,3.0,97.0,752.0,10.8,89.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"학력2",고졸,3645.0,17.8,82.2,3157.0,46.7,53.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"학력2",대졸이상,3051.0,39.2,60.8,2827.0,75.8,24.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"학력2",모름/무응답,2.0,0.0,100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"지역",서울,2405.0,27.2,72.8,2054.0,56.9,43.1,2087.0,76.8,23.2,2019.8,83.3,16.7,1925.0,86.9,13.1,1900.0,88.6,11.4,1796.0,90.4,9.6,1777.0,91.6,8.4,2005.0,91.9,8.1,1918.0,93.5,6.5,1870.3,95.6,4.4,1810.4,96.7,3.3
"지역",부산,863.0,20.0,80.0,724.0,48.0,52.0,720.0,60.3,39.7,697.1,68.2,31.8,669.0,77.9,22.1,659.0,81.4,18.6,633.0,86.3,13.7,630.0,87.4,12.6,715.0,87.1,12.9,675.3,90.1,9.9,656.7,91.4,8.6,645.4,91.3,8.7
"지역",대구,611.0,23.6,76.4,516.0,48.3,51.7,521.0,63.7,36.3,502.7,69.1,30.9,483.0,78.6,21.4,477.0,84.0,16.0,455.0,85.1,14.9,453.0,87.7,12.3,520.0,89.6,10.4,490.1,90.8,9.2,483.0,92.0,8.0,469.2,95.1,4.9
"지역",인천,659.0,28.3,71.7,576.0,59.3,40.7,580.0,75.2,24.8,570.7,80.0,20.0,562.0,82.1,17.9,559.0,85.0,15.0,535.0,88.3,11.7,532.0,90.7,9.3,611.0,94.0,6.0,594.6,94.0,6.0,587.6,93.8,6.2,580.4,94.6,5.4
"지역",광주,367.0,13.5,86.5,313.0,34.1,65.9,318.0,55.8,44.2,307.9,66.3,33.7,297.0,73.1,26.9,293.0,77.5,22.5,276.0,85.9,14.1,276.0,87.4,12.6,321.0,93.3,6.7,302.5,94.3,5.7,296.2,95.7,4.3,290.2,97.0,3.0
"지역",대전,370.0,23.8,76.2,318.0,48.5,51.5,321.0,65.6,34.4,311.7,70.2,29.8,297.0,68.3,31.7,293.0,72.5,27.5,281.0,78.5,21.5,279.0,81.2,18.8,316.0,86.0,14.0,260.5,89.2,10.8,245.9,92.2,7.8,237.7,94.5,5.5
"지역",울산,266.0,28.0,72.0,230.0,52.4,47.6,234.0,69.5,30.5,227.0,79.9,20.1,223.0,90.5,9.5,221.0,91.3,8.7,213.0,92.5,7.5,213.0,94.7,5.3,235.0,95.0,5.0,226.0,96.9,3.1,222.0,97.3,2.7,214.2,97.7,2.3
"지역",세종,-,-,-,-,-,-,15.0,77.8,22.2,36.4,78.1,21.9,29.0,67.8,32.2,28.0,76.1,23.9,42.0,87.2,12.8,47.0,92.2,7.8,62.0,89.0,11.0,86.2,95.3,4.7,95.0,94.4,5.6,88.0,97.8,2.2
"지역",경기,2769.0,24.4,75.6,2438.0,54.3,45.7,2491.0,72.5,27.5,2437.5,81.3,18.7,2398.0,83.2,16.8,2389.0,85.9,14.1,2329.0,88.1,11.9,2347.0,89.9,10.1,2805.0,90.2,9.8,2680.5,92.9,7.1,2683.6,94.9,5.1,2640.9,95.6,4.4
"지역",강원,357.0,24.6,75.4,312.0,47.7,52.3,313.0,60.8,39.2,307.5,63.6,36.4,298.0,65.2,34.8,289.0,75.7,24.3,279.0,80.1,19.9,280.0,84.9,15.1,320.0,80.9,19.1,304.6,81.8,18.2,300.5,83.1,16.9,295.5,85.7,14.3
