"죄종별(1)",죄종별(2),죄종별(3),죄종별(4),1990,1991,1992,1993,1994,1994,1995,1995,1996,1996,1997,1997,1998,1998,1999,1999,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010
"죄종별(1)",죄종별(2),죄종별(3),죄종별(4),발생건수 (건),발생건수 (건),발생건수 (건),발생건수 (건),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개),발생건수 (건),법인체 (개)
"형법범",폭력범,폭행,폭행치상,-,-,-,-,304,-,266,-,301,-,221,-,282,-,300,-,310,-,329,-,247,-,247,-,321,-,304,-,401,-,543,-,665,-,700,-,783,-
"형법범",폭력범,폭행,폭행치상(특수),-,-,-,-,1,-,-,-,1,-,-,-,2,-,1,-,-,-,3,-,-,-,2,-,-,-,1,-,2,-,4,-,6,-,1,-,2,-
"형법범",폭력범,폭행,폭행치사,-,-,-,-,198,-,182,-,209,-,216,-,163,-,167,-,169,-,147,-,148,-,164,-,144,-,121,-,109,1,103,-,83,-,118,-,126,-
"형법범",폭력범,폭행,폭행치사(특수),-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
"형법범",폭력범,폭행,존속폭행치상,-,-,-,-,4,-,4,-,4,-,5,-,5,-,6,-,3,-,2,-,3,-,5,-,5,-,5,-,5,-,3,-,2,-,5,-,14,-
"형법범",폭력범,폭행,존속폭행치사,-,-,-,-,5,-,4,-,4,-,10,-,6,-,2,-,3,-,6,-,9,-,4,-,6,-,3,-,3,-,1,-,6,-,3,-,3,-
"형법범",폭력범,폭행,특가법(운전자폭행등),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2624,-,4104,-,4380,-,3883,-
"형법범",폭력범,폭행,폭행죄,4734,4463,4093,4300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,폭행,폭행치사·상죄,716,609,517,492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포감금,체포감금,-,-,-,-,120,-,97,-,128,-,155,-,155,-,174,-,223,-,239,-,257,1,229,-,288,-,243,1,465,-,579,-,665,2,737,4,624,-
"형법범",폭력범,체포감금,체포감금(중),-,-,-,-,3,-,-,-,3,-,7,-,11,-,7,-,7,-,4,-,13,-,6,-,5,-,11,-,20,-,11,-,18,-,15,-,10,-
"형법범",폭력범,체포감금,체포감금(특수),-,-,-,-,6,-,6,-,2,-,4,-,6,-,7,-,9,-,9,-,2,-,11,-,3,-,7,-,3,-,6,-,11,-,4,-,8,-
"형법범",폭력범,체포감금,체포감금(특수중),-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포감금,체포감금(상습),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-
"형법범",폭력범,체포감금,특가법(체포감금),-,-,-,-,-,-,-,-,-,-,-,-,1,-,4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포감금,특가법(체포),-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3,-
"형법범",폭력범,체포감금,특가법(감금),-,-,-,-,1,-,1,-,1,-,3,-,5,-,2,-,1,-,-,-,1,-,1,-,1,-,-,-,-,-,3,-,1,-,1,-,-,-
"형법범",폭력범,체포감금,존속체포감금,-,-,-,-,3,-,2,-,5,-,5,-,6,-,5,-,8,-,8,-,7,-,5,-,8,-,11,-,14,-,8,-,4,-,15,-,18,-
"형법범",폭력범,체포감금,존속체포감금(중),-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-
"형법범",폭력범,체포감금,존속체포감금(특수),-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포감금,체포·감금치사·상(중·특수·상습),-,-,-,-,35,-,44,-,55,-,70,-,64,-,69,-,93,-,61,-,72,-,75,-,7,-,74,1,105,-,102,-,117,-,81,-,88,-
"형법범",폭력범,체포감금,존속체포감금치사상(중·특수·상습),-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,2,-,3,-,2,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-
"형법범",폭력범,협박,소계,-,-,-,-,671,-,617,-,657,-,773,-,788,-,1101,-,1306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,협박,협박,534,504,590,613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1749,1,1790,-,1875,-,2048,-,1975,-,2481,-,2809,-,3424,-,3854,-,3110,-
"형법범",폭력범,협박,협박(특수),-,-,-,-,11,-,15,-,13,-,17,-,18,-,30,-,30,-,31,-,28,-,41,-,45,-,317,-,324,-,302,-,228,-,190,-,99,-
"형법범",폭력범,협박,협박(상습),-,-,-,-,-,-,1,-,1,-,-,-,1,-,1,-,2,-,-,-,8,-,2,-,1,-,4,-,6,-,4,-,9,-,7,-,8,-
"형법범",폭력범,협박,존속협박,28,27,23,30,32,-,23,-,21,-,19,-,27,-,32,-,28,-,31,-,29,-,24,-,34,-,30,-,30,-,31,-,38,-,35,-,30,-
"형법범",폭력범,협박,존속협박(특수),-,-,-,-,3,-,-,-,1,-,3,-,6,-,4,-,5,-,3,-,2,-,9,-,5,-,6,-,5,-,1,-,1,-,-,-,1,-
"형법범",폭력범,협박,존속협박(상습),-,-,-,-,-,-,2,-,-,-,-,-,1,-,3,-,2,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-
"형법범",폭력범,협박,존속협박(상습특수),-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,미성년자약취유인,-,-,-,-,76,-,51,-,70,-,80,-,69,-,59,-,99,-,58,-,75,-,68,-,95,-,62,-,66,-,84,-,172,-,130,-,146,-
"형법범",폭력범,약취·유인,특가법(미성년자약취유인),-,-,-,-,37,-,12,-,15,-,14,-,11,-,11,-,7,-,5,-,5,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(미성년자약취),-,-,-,-,6,-,3,-,3,-,4,-,5,-,4,-,11,-,3,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(미성년자유인),-,-,-,-,7,-,9,-,3,-,8,-,7,-,3,-,5,-,5,-,2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,추행·간음·영리·약취유인,-,-,-,-,52,-,44,-,42,-,118,-,73,-,58,-,80,-,88,-,38,-,63,-,72,-,29,-,41,-,21,-,50,-,112,-,45,-
"형법범",폭력범,약취·유인,추행·간음·영리·약취유인(상습),-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
"형법범",폭력범,약취·유인,특가법(영리약취·유인),-,-,-,-,17,-,12,-,9,-,5,-,13,-,11,-,10,-,13,-,16,-,37,-,120,-,33,-,26,-,56,-,31,-,232,-,28,-
"형법범",폭력범,약취·유인,특가법(영리약취),-,-,-,-,9,-,6,-,2,-,8,-,6,-,6,-,1,-,7,-,9,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(간음약취),-,-,-,-,7,-,2,-,6,-,4,-,-,-,3,-,1,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(추행약취),-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(영리유인),-,-,-,-,25,-,17,-,13,-,23,-,6,-,13,-,16,-,14,-,11,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(간음유인),-,-,-,-,2,-,3,-,5,-,2,-,3,-,4,-,3,-,6,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(추행유인),-,-,-,-,2,-,-,-,3,-,-,-,-,-,-,-,4,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,부녀매매,-,-,-,-,28,-,20,-,35,-,36,-,49,-,41,-,109,-,156,-,51,-,130,-,77,-,15,-,6,-,-,-,5,-,4,-,2,-
"형법범",폭력범,약취·유인,부녀매매(상습),-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,국외이송약취유인,-,-,-,-,2,-,-,-,2,-,2,-,5,-,5,-,2,-,7,-,4,-,3,-,4,-,3,-,6,-,3,-,1,-,1,-,1,-
"형법범",폭력범,약취·유인,특가법(국외이송약취),-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,특가법(국외이송유인),-,-,-,-,24,-,1,-,1,-,-,-,1,-,1,-,2,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,결혼약취유인,-,-,-,-,4,-,1,-,4,-,3,-,1,-,3,-,1,-,2,-,-,-,3,-,1,-,2,-,-,-,1,-,1,-,-,-,-,-
"형법범",폭력범,약취·유인,피약취자.피유인자.피매매자등,-,-,-,-,1,-,3,-,-,-,-,-,-,-,1,-,-,-,4,-,3,-,2,-,4,-,1,-,21,-,1,-,2,-,-,-,-,-
"형법범",폭력범,약취·유인,미성년자약취유인죄,162,132,104,127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,약취·유인,기타약취유인죄,182,153,109,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,폭력행위,폭력행위등처벌에 관한 법률 위반,-,-,-,-,157187,1,152616,2,159485,3,164970,1,184862,-,229774,23,268171,6,270510,12,223220,14,228950,4,222720,-,219424,6,100577,5,56865,3,57413,6,59193,3,48969,1
"형법범",폭력범,폭력행위,폭력행위등처벌에 관한 죄,146521,141868,136174,149506,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,공갈,소계,-,-,-,-,971,-,1337,-,1199,-,1263,-,1169,2,1360,2,1610,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,공갈,공갈,1280,842,938,1129,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2229,-,1522,-,2119,-,2034,-,1784,-,2717,-,3140,-,3938,1,6210,2,5098,1
"형법범",폭력범,공갈,공갈(상습),-,-,-,-,3,-,2,-,1,-,1,-,1,-,2,-,3,-,3,-,-,-,156,-,19,-,11,-,17,-,76,-,432,-,208,-,64,-
"형법범",폭력범,공갈,특경법(공갈),-,-,-,-,1,-,2,-,5,-,3,-,6,-,2,-,3,-,8,-,2,-,13,-,6,-,12,-,7,-,7,-,11,-,12,-,12,-
"형법범",폭력범,손괴,손괴의죄,3573,3832,3636,3874,4291,9,3975,11,4338,10,4829,8,5381,7,6772,7,12722,9,13798,4,12069,10,12021,7,10466,3,12028,6,29340,5,38463,6,40701,10,42868,21,50483,6
"형법범",폭력범,체포·감금,체포감금죄,101,97,85,131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포·감금,존속체포·감금죄,6,3,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",폭력범,체포·감금,체포감금치사·상죄,30,32,27,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,직무유기,직무유기·수행거부,-,-,-,-,271,1,144,2,136,1,150,-,231,1,1758,1,253,1,215,1,187,1,214,-,226,-,268,-,309,-,285,2,332,3,378,4,421,6
"형법범",지능범,직무유기,특가법(직무유기),-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,직무유기,직무유기죄,121,146,159,170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,직권남용,직권남용(권리행사방해체포·감금),-,-,-,-,26,-,36,-,25,-,22,-,42,-,50,-,74,3,59,1,46,-,69,1,93,-,79,6,114,-,104,-,140,2,100,1,155,-
"형법범",지능범,직권남용,독직폭행·가혹행위,-,-,-,-,6,-,8,-,6,-,19,-,24,-,20,-,24,-,28,-,17,-,27,-,49,-,50,-,46,-,54,-,61,-,77,-,56,-
"형법범",지능범,직권남용,특가법(독직폭행),-,-,-,-,3,-,1,-,3,-,-,-,4,-,5,-,6,-,14,-,10,-,6,-,8,-,5,-,9,-,5,-,7,-,3,-,7,-
"형법범",지능범,직권남용,특가법(독직가혹행위),-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,-,-,-,6,-,2,-,7,-,4,-,-,-
"형법범",지능범,직권남용,피의사실공표,1,3,4,3,-,-,1,-,-,-,-,-,2,-,-,-,3,-,4,-,1,-,2,-,2,-,-,-,1,-,2,-,1,-,2,-,2,-
"형법범",지능범,직권남용,공무상비밀누설,26,40,35,36,6,-,6,-,3,-,4,-,8,-,6,-,8,-,10,-,13,-,7,-,12,-,14,-,15,-,9,3,5,-,9,-,12,-
"형법범",지능범,직권남용,선거방해,-,4,12,3,1,-,14,-,10,-,-,-,22,-,2,-,8,-,2,-,10,-,1,-,5,-,2,-,4,-,-,-,1,-,1,-,2,-
"형법범",지능범,직권남용,직권남용,41,33,32,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,직권남용,직권남용횡포·감금죄,5,8,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,직권남용,독직가혹행위죄,8,3,10,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,증수뢰,뇌물수수·요구·약속,-,-,-,-,45,-,74,-,86,-,142,-,304,-,176,1,154,-,95,3,87,1,79,-,148,5,188,4,109,1,147,-,149,-,188,6,510,13
"형법범",지능범,증수뢰,특가법(뇌물),-,-,-,-,4,-,9,-,10,-,7,-,18,-,6,-,30,-,23,-,17,-,16,-,20,-,34,4,27,1,18,-,21,2,24,3,50,-
"형법범",지능범,증수뢰,특가법(알선수재),-,-,-,-,2,-,2,-,5,-,1,-,6,-,6,-,6,-,2,-,15,-,5,-,8,-,7,-,2,-,8,-,10,-,15,1,23,-
"형법범",지능범,증수뢰,특경법(수재등),-,-,-,-,-,-,5,-,2,-,4,-,14,-,11,-,7,-,8,1,10,1,9,1,79,-,12,-,16,-,16,-,28,-,16,-,45,1
"형법범",지능범,증수뢰,특경법(알선수재),-,-,-,-,4,-,6,-,10,-,3,-,3,-,6,-,6,-,5,-,19,-,15,-,12,-,30,-,16,-,17,-,18,-,30,-,25,-
"형법범",지능범,증수뢰,뇌물공여·약속·의사표시,-,-,-,-,217,-,174,-,117,-,229,-,207,-,8714,1,716,-,156,-,116,-,103,3,106,2,110,8,68,2,77,1,103,1,98,3,167,1
"형법범",지능범,증수뢰,특경법(증재등),-,-,-,-,1,-,2,-,1,-,1,-,3,-,1,-,3,-,1,-,5,-,4,-,4,-,1,-,2,-,1,-,4,-,3,-,31,-
"형법범",지능범,증수뢰,뇌물수수죄,109,491,1198,375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,증수뢰,뇌물공여죄,95,681,1779,2707,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,통화,통화위(변)조,-,-,-,-,10,-,5,-,6,-,14,-,57,-,682,1,124,-,191,-,245,-,333,-,479,-,1248,-,2635,1,2466,-,2161,1,2597,-,3705,-
"형법범",지능범,통화,특가법(통화),-,-,-,-,1,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,통화,특가법(통화위조),-,-,-,-,1,-,-,-,3,-,9,-,11,-,32,-,31,-,27,-,60,-,68,-,38,-,76,-,198,-,993,-,1265,-,1565,-,1330,-
"형법범",지능범,통화,외국통화등 위·변조행사 수입 수출,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,통화,기타통화에 관한 죄,20,18,35,24,27,-,5,-,-,-,9,-,46,-,32,-,35,-,26,-,33,-,53,-,51,1,102,-,286,-,156,-,218,-,227,-,405,-
"형법범",지능범,통화,통화위조죄,25,25,26,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,유가증권인지,유가증권위(변)조,-,-,-,-,1412,1,1551,3,1536,2,1658,1,1774,-,1478,1,1208,1,1124,4,881,-,992,2,1386,6,1875,16,2566,6,1651,2,1348,3,1330,8,911,7
"형법범",지능범,유가증권인지,우표(인지)등위(변)조,-,-,-,-,7,-,5,-,11,-,-,-,3,-,4,-,5,-,4,-,-,-,5,-,1,-,-,-,1,-,-,-,5,-,2,-,1,-
"형법범",지능범,문서,공문서위조·변조,655,645,685,948,1681,3,-,-,2091,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,문서,사문서위조·변조,2921,2782,2937,3282,4200,4,-,-,4828,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,문서,기타문서에 관한죄,1193,1091,1177,1584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,인장,공인위조·부정사용행사,-,-,-,-,264,-,-,-,278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,인장,사인등위조 부정사용행사,-,-,-,-,105,-,-,-,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,인장,공인위조부정행사죄,99,103,166,198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,인장,사인위조부정행사죄,133,155,135,138,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,문서·인장,공문서위조·변조,-,-,-,-,-,-,1740,4,-,-,2654,5,3518,1,3602,1,3026,1,3242,3,3468,2,3364,4,4996,13,5871,14,5049,4,6365,7,6770,8,6178,20,4247,24
"형법범",지능범,문서·인장,공전자기록등위작·변작,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,13,-,14,-,14,-,19,-,20,1,26,-
"형법범",지능범,문서·인장,사문서위조·변조,-,-,-,-,-,-,4184,4,-,-,5387,7,6515,9,8930,22,8228,29,8852,26,8710,15,9433,14,10186,35,10517,77,15236,35,10578,26,13807,31,12194,61,11820,32
"형법범",지능범,문서·인장,사전자기록등위작·변작,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94,-,115,-,81,-,77,-,193,-,69,2,59,-
"형법범",지능범,문서·인장,공인위조·부정사용행사,-,-,-,-,-,-,230,1,-,-,278,-,369,1,401,-,665,-,1008,-,385,-,296,-,1340,-,400,1,325,2,356,-,479,1,2072,1,187,2
"형법범",지능범,문서·인장,사인등위조·부정사용행사,-,-,-,-,-,-,91,-,-,-,73,-,82,-,86,-,65,-,66,-,70,-,113,-,142,-,151,-,128,-,136,1,218,-,165,-,193,-
"형법범",지능범,사기,소계,-,-,-,-,125192,29,162483,32,191101,30,176588,44,206702,60,190944,107,152450,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,사기,사기,44035,52681,74280,99882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,167604,86,180666,128,228365,137,236460,242,192083,598,199539,237,175237,91,197138,264,216587,422,198462,290
"형법범",지능범,사기,컴퓨터등사용사기,-,-,-,-,-,-,-,-,-,-,34,-,56,-,106,-,148,-,226,1,286,4,596,-,668,1,522,-,414,2,468,-,739,1,870,4,816,1
"형법범",지능범,사기,편의시설부정이용,-,-,-,-,-,-,-,-,-,-,3,-,8,-,35,-,45,-,45,-,33,-,11,-,10,-,18,-,28,-,3,-,8,-,3,-,2,-
"형법범",지능범,사기,사기(상습),-,-,-,-,255,-,182,-,123,-,189,-,291,-,436,1,796,-,1205,-,1853,-,2349,-,1792,1,1243,3,1211,1,4656,3,2501,-,2618,1,1495,2
"형법범",지능범,사기,특경법(사기),-,-,-,-,137,-,137,3,129,1,189,1,254,3,271,2,267,4,314,7,394,7,495,12,534,13,1041,43,888,17,1348,17,1646,36,1708,52,2930,22
"형법범",지능범,사기,준사기,-,-,-,-,9,-,10,-,10,-,9,-,11,-,22,-,26,-,39,-,49,-,55,-,47,-,29,-,52,-,44,-,43,-,48,-,47,-
"형법범",지능범,사기,부당이득,-,-,-,-,76,-,79,-,88,-,60,-,54,-,132,3,63,-,120,1,46,-,80,1,119,1,97,3,108,-,81,-,57,-,63,1,47,-
"형법범",지능범,사기,부당이득(상습),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,횡령,소계,-,-,-,-,12822,2,13604,4,13582,1,12929,4,16536,4,14232,7,10853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,횡령,횡령,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10875,1,10347,3,11924,10,14416,25,12966,35,13107,16,12518,6,12821,22,13325,21,11967,17
"형법범",지능범,횡령,업무상횡령,-,-,-,-,5837,6,6412,6,6990,5,7170,1,9163,9,9684,28,7350,-,7409,12,6936,5,7914,18,8893,18,8162,33,8825,11,8239,10,9373,21,9787,25,8300,20
"형법범",지능범,횡령,유실물 표류물 점유이탈물 매장물횡령,-,-,-,-,1582,-,1600,-,1463,-,1497,-,1697,-,1658,1,1973,-,2419,-,2216,-,2313,1,2184,-,2272,2,2207,-,2138,-,2329,3,2868,-,3760,-
"형법범",지능범,횡령,횡령죄,8478,8612,11095,12226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,횡령,업무상횡령죄,4063,4224,5080,5822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,횡령,점유이탈물횡령죄,1086,1128,1124,1311,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,횡령,특경법(횡령),-,-,-,-,27,-,44,-,19,-,41,-,85,-,71,1,78,-,88,-,101,2,135,1,209,2,250,2,250,11,288,1,1559,1,646,2,1711,2
"형법범",지능범,배임,소계,-,-,-,-,3204,2,3135,2,3304,1,3066,2,3762,5,3933,3,2540,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,배임,배임,2313,2272,2635,3091,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2133,3,2009,5,2489,7,2891,10,2812,16,2540,4,2363,-,2135,3,2404,15,2449,7
"형법범",지능범,배임,업무상배임,612,603,742,946,889,1,783,4,907,1,925,4,1305,3,1697,8,1187,-,1253,20,1193,10,1727,10,2631,29,1607,32,1967,12,1580,6,1392,15,3020,20,5598,16
"형법범",지능범,배임,배임수재,26,25,33,47,34,-,44,-,41,-,46,-,50,-,430,25,52,-,295,-,65,-,73,-,94,-,129,3,126,-,127,4,147,-,202,2,221,-
"형법범",지능범,배임,배임증재,5,11,11,15,21,-,12,-,10,-,10,-,16,-,61,4,12,-,116,-,24,-,18,-,49,-,106,-,42,-,37,-,53,1,96,-,57,1
"형법범",지능범,배임,특경법(배임),-,-,-,-,19,-,27,-,28,-,24,-,43,-,48,-,48,-,61,1,95,2,109,3,122,2,175,3,138,4,549,3,1016,8,494,13,5939,6
"형법범",지능범,유가증권·인지,유가증권위·변조죄,462,524,844,1082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,유가증권·인지,우표인지위·변조죄,3,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",지능범,유가증권·인지,기타유가증권우표인지에 관한 죄,20,22,36,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"형법범",풍속범,풍속,간통,-,-,-,-,7310,-,6817,-,6591,2,5754,-,5900,1,5666,7,5486,-,5281,1,4834,-,4735,-,4244,1,3570,4,3346,-,3047,-,2276,-,2282,-,1687,-
"형법범",풍속범,풍속,혼인빙자간음,-,-,-,-,949,-,799,-,706,-,657,-,752,-,776,-,756,-,829,-,905,-,781,-,856,1,708,-,741,-,595,-,513,-,444,-,22,-
